錦	锦
撢	掸
崢	峥
鐂	镏
揯	搄
𠖶	㓎
矵	砌
籵	蹯
樸	朴
暭	暤
須	须
編	编
赼	趑
𦋹	瞐
燷	燣
㔛	劼
猙	狰
𫝡	堕
彞	彝
蜍	蟾
嶁	嵝
𦉪	网
鴿	鸽
踨	蹤
𫓕	敦
𫝠	壇
髆	膊
㮣	槩
𫖍	韍
旙	幡
嬤	嬷
揅	研
濅	浸
轅	辕
瀧	泷
幙	幕
氌	氇
學	学
𥺡	粚
鴈	雁
崧	嵩
皢	晓
晝	昼
釺	钎
諛	谀
騸	骟
鬁	痢
𪢄	喅
鱅	鳙
麏	麇
蚠	鼢
䜄	謘
泴	盥
躥	蹿
甮	甭
𫠅	韚
淾	饮
澠	渑
咙	喉
鏷	镤
𩚩	餬
銭	钱
関	关
㒩	倮
𫟷	鉝
霘	霟
𫑲	唐
縝	缜
𢱊	掠
貪	贪
𣅯	晝
踴	踊
噠	哒
歴	历
訓	训
餛	馄
楕	椭
隄	堤
匥	笲
惥	慂
䴔	鵁
槇	槙
衞	衛
閩	闽
纒	缠
酔	醉
磠	硵
瀥	滈
髈	膀
盌	碗
堽	冈
斕	斓
歚	缮
絡	络
塐	塑
劒	剑
結	结
簼	篝
咼	呙
嶺	岭
謭	谫
湯	汤
蘭	兰
﨤	及
鈆	铅
䬜	魑
蚉	蚊
鋶	锍
𪴩	㕫
簹	筜
譋	谰
𣷠	明
蔉	蓘
躛	躗
蓆	席
勛	勋
灜	瀛
汣	氿
𫟏	菟
鶃	鶂
鰀	鲩
𩐅	㪪
捴	总
欱	喝
疩	瘁
韉	鞯
鋔	挽
脣	唇
訶	诃
偬	倥
鑪	炉
葔	薃
倫	伦
顢	颟
勰	协
銓	铨
觮	角
悽	凄
呂	吕
齒	齿
燼	烬
鑳	键
啺	唐
椘	楚
桟	栈
坿	附
聾	聋
禩	祀
蕋	蕊
𢪼	撓
毝	彩
珱	璎
曺	曹
靣	面
紭	紘
𢘫	正
盞	盏
釋	释
躚	跹
夀	寿
㩦	攜
孞	信
鏚	戚
瘇	尰
麒	麟
舩	船
蔅	妍
𤶀	㽱
䘔	喀
刏	刉
䘚	卒
鱯	鳠
禑	祦
雡	鷚
唖	哑
磜	砌
誄	诔
懘	惉
珳	玟
稸	蓄
𪾇	披
撟	挢
讃	讚
鰳	鳓
耼	聃
闡	阐
嚞	哲
慘	惨
隊	队
軫	轸
眽	脉
槍	枪
繥	嬉
苿	菋
縗	缞
鶒	鸂
梟	枭
愜	惬
螰	螇
肬	疣
𨉣	哈
鞱	韬
閾	阈
赱	走
鐩	燧
僊	仙
蹻	跷
蝨	虱
詎	讵
偝	背
櫃	柜
斲	斫
師	师
㨲	㩍
𫟚	裏
憻	坦
惷	蠢
嶖	崦
侊	觥
嘨	啸
拠	据
絤	线
𨆋	巵
殬	斁
聮	联
仾	低
駼	騊
𧢻	觸
傭	佣
勢	势
𢙐	憹
鴆	鸩
唘	啓
𡾝	㠢
啠	哲
譭	毁
綰	绾
鎽	锋
緒	绪
𫞜	满
鵬	鹏
竊	窃
暞	曒
貳	贰
彥	彦
𩨘	肐
瘡	疮
駸	骎
訢	欣
癅	瘤
㥫	惇
訌	讧
糓	穀
𫞎	橋
凮	风
豒	秩
焳	爝
繈	繦
毴	屄
蠤	蟗
紋	纹
蕰	蕴
钂	镋
辢	辣
髩	鬓
丩	纠
鷽	鸴
囻	国
蹏	蹄
𣅜	皆
鵃	鸼
衘	衔
叡	睿
𠯁	足
郰	鄹
軸	轴
剠	黥
髊	骴
鍚	钖
冣	最
勀	剋
瀐	瀸
勻	匀
𨶔	闕
陗	峭
𤝼	猘
饍	膳
崬	岽
齚	齰
葘	菑
鈷	钴
勡	剽
橮	柳
盡	尽
鐸	铎
韁	缰
塜	塳
迻	移
漣	涟
喚	唤
鶕	鹌
蜖	蛔
達	达
薌	芗
𫞠	爧
𫟥	䡩
妝	妆
輦	辇
預	预
軾	轼
鍼	针
㫖	旨
𫉏	捷
僑	侨
湼	涅
貃	貊
鮶	鲪
巬	巭
𦜝	臍
礈	坠
蝓	蛞
鹑	鹌
毀	毁
込	迂
氒	橛
檚	楚
𨮯	鐵
嶼	屿
𣕤	棗
橣	柠
蕐	华
罁	缸
汓	泅
醼	宴
損	损
罌	罂
鬜	鬝
貦	玩
玏	瑊
籩	笾
𤕓	爺
銀	银
飄	飘
鳶	鸢
盙	簠
泈	汷
脇	胁
卋	世
鯗	鲞
剤	劑
罒	网
揹	背
礀	涧
隟	隙
𠯣	足
覿	觌
壋	垱
枬	栴
玕	琅
葦	苇
敘	叙
縷	缕
暒	晴
穸	窀
鲏	鳑
㝿	跛
賡	赓
刪	删
獨	独
臕	膘
継	继
胮	膀
𫐃	申
贐	赆
鍆	钔
鎁	铘
胟	拇
瘮	瘆
綿	绵
莿	刺
𤥎	琰
傠	伐
叓	吏
醡	榨
鋝	锊
倎	腆
矁	瞅
颼	飕
楻	艎
壱	壹
鱗	鳞
僢	舛
鮒	鲋
蛸	螵
頏	颃
紣	綷
臋	臀
𨰾	鎷
噴	喷
𤆍	赤
硜	硁
蟥	蚂
𣏌	㭒
瑻	琨
魊	蜮
癲	癫
襵	褶
菦	芹
礍	碣
𦚟	胰
埗	埠
鮋	鲉
褓	襁
蜢	蚱
𦂐	緱
鞾	靴
謠	谣
𫟜	觀
貢	贡
臯	皋
稭	秸
𪯙	敵
冝	宜
𫌲	誥
塵	尘
苇	芦
頂	顶
渏	漪
噁	恶
螈	蝾
蟬	蝉
銱	铞
巄	巃
鶚	鹗
轟	轰
逬	迸
罙	深
妉	媅
𪥅	戒
憐	怜
骻	胯
琹	琴
觸	触
欑	攒
讍	谔
權	权
缼	缺
澷	漫
齥	齛
悅	悦
朞	期
晉	晋
針	针
爴	攫
淼	渺
炗	光
䰺	魪
𫎇	蒙
炲	炱
盃	杯
鰛	鳁
餭	餦
嬊	嬿
鷊	鹝
渦	涡
簰	箄
罓	网
愨	悫
錱	珍
對	对
仃	伶
鏵	铧
臮	暨
贖	赎
罋	瓮
隲	骘
肈	肇
舊	旧
苢	芣
栂	梅
琿	珲
𠒆	兒
嫺	娴
楬	揭
𡨜	寂
虲	虾
灁	渊
灨	赣
䐛	㿴
㑪	儕
𤉡	兕
箰	筍
茊	兹
𫟳	釲
埑	哲
堗	突
騠	駃
塩	盐
邍	原
攢	攒
𪯈	扶
蛠	珕
舃	舄
鉱	鑛
羐	蔆
稾	稿
闢	辟
萷	梢
硤	硖
忩	匆
坘	坻
櫁	榓
毶	毿
鈉	钠
繢	缋
㸰	犐
籪	簖
闘	鬬
謁	谒
賉	恤
蝵	蟗
轄	辖
祙	魅
篤	笃
乣	糺
窵	窎
𠃒	也
㙅	保
偵	侦
囘	回
𫞦	璾
謗	谤
貎	猊
鿄	梁
瘶	嗽
箊	箖
藴	蕴
鉅	钜
燜	焖
姸	妍
籄	簣
諬	启
闅	閿
寃	冤
詔	诏
氺	水
湧	涌
䥺	釾
啕	嚎
礷	礛
𫟔	蕨
𠅅	宋
斷	断
貯	贮
嬰	婴
竃	灶
鎪	锼
釷	钍
齅	嗅
樌	灌
陰	阴
綞	缍
鋙	铻
鳩	鸠
燅	燖
疉	疊
蔆	菱
乢	丐
毿	毵
慂	恿
遧	彰
鷺	鹭
𫁍	朱
蹞	跬
𫕝	瀄
輏	輶
夒	猱
櫄	椿
怱	匆
揺	摇
𪣚	堰
軽	轻
𫒗	釴
軩	輆
䲩	鳲
梪	豆
𫟋	與
廐	厩
顓	颛
櫊	閣
麱	麸
僡	惠
𣬝	僚
篒	饐
趙	赵
纈	缬
絀	绌
圓	圆
嚒	麽
闗	关
瞖	翳
蔣	蒋
汱	汰
錠	锭
䎬	䎱
𤛮	勞
墂	标
語	语
𡝏	嬪
𦒋	翰
悓	俔
崱	屴
焴	煜
縴	纤
𫝊	傅
釻	釚
潹	潺
氈	毡
尋	寻
豋	登
淗	泦
毤	毻
澦	滪
薘	荙
鶦	鶟
嚐	嘗
釄	醾
亾	亡
鯞	鳜
碭	砀
亐	于
瘬	胀
鈈	钚
諷	讽
牅	墉
鯾	鳊
䖣	蚤
輜	辎
閸	壼
鑹	镩
鑣	镳
咅	呸
飊	飙
贜	赃
樅	枞
娦	嫔
罆	罐
構	构
懾	慑
襠	裆
泭	桴
蔴	麻
鷱	鷎
𫟙	衞
圙	圐
蠌	螖
鈐	钤
霤	溜
𧒻	蠏
瓏	珑
擾	扰
場	场
錢	钱
業	业
嵒	岩
骪	骫
蓣	薯
瀣	沆
驝	驼
𧮇	䜕
妛	媸
駟	驷
鯈	鲦
鈃	钘
謀	谋
袙	耙
樿	椫
敭	扬
諫	谏
埞	隄
𫑛	越
噾	喑
決	决
築	筑
誕	诞
誘	诱
轕	轇
賍	赃
隝	岛
㕘	參
伨	徇
藂	丛
綾	绫
昫	煦
鼝	鼘
贁	败
縃	胥
垼	坄
歝	斁
刴	剁
嵠	溪
魀	尬
撐	撑
鵰	雕
鶼	鹣
飅	飗
驀	蓦
餉	饷
䗢	蚤
𫜢	一
𪠦	坂
焎	烲
鋌	铤
𫔃	鐼
蟆	蛤
𫍈	謟
甎	砖
𢜘	笨
竾	篪
蓯	苁
𡧱	害
礔	霹
鯧	鲳
驊	骅
𨯟	鑊
蹹	踏
凣	凡
𪯢	䝺
膩	腻
騀	駊
跚	蹒
綱	纲
𩨹	胛
𩕭	䫦
殲	歼
犠	犧
堅	坚
圤	墣
𪟣	擢
聓	婿
勳	勋
緄	绲
愻	逊
弉	奘
棖	枨
鑭	镧
鍔	锷
屢	屡
閲	阅
議	议
詮	诠
釁	衅
鈧	钪
廄	厩
愽	博
赬	赪
輺	辎
颷	飙
𩚥	粑
讚	赞
鑓	鎗
𩢘	駊
禦	御
歬	前
蠃	蜾
蟴	蟖
𫜞	蟔
剦	閹
嚨	咙
琱	雕
課	课
萮	蓲
攙	搀
爕	燮
櫕	欑
艦	舰
驦	骦
肹	肸
聵	聩
崹	崥
環	环
淧	㴵
縁	缘
昇	升
𪪶	揥
鸖	鶴
嬸	婶
荽	芫
恱	悦
漡	湯
諜	谍
誈	诬
錟	锬
礶	罐
廢	废
辮	辫
𪫐	逸
𥙫	槱
蟄	蛰
怣	尤
椤	桫
壯	壮
廚	厨
𫓞	林
鬎	瘌
閬	阆
蒭	芻
竤	竑
繚	缭
倹	俭
逕	迳
帊	帕
宐	宜
磸	碇
齬	龉
吥	唝
捜	搜
閆	闫
宆	穹
氋	氃
濇	涩
唚	吣
𥓿	砣
毧	绒
弍	贰
摂	摄
捱	挨
欹	攲
𡲕	屜
攝	摄
硂	铨
堄	埤
蚦	蚺
篋	箧
鶲	鹟
熱	热
爥	烛
進	进
壺	壶
祬	祗
𫝗	厚
塷	卤
臢	臜
緋	绯
𫞯	盈
畊	耕
嚳	喾
裊	袅
瓈	璃
紡	纺
価	似
疊	叠
籐	藤
繙	翻
𨻕	隮
嵸	嵷
琝	珉
𥱒	澨
級	级
卽	即
笶	矢
縦	纵
鈺	钰
帋	纸
𡠉	嫠
箏	筝
姦	奸
隯	岛
鮁	鲅
鮍	鲏
藷	薯
顔	颜
囶	国
閅	门
雝	雍
嚻	囂
蕌	藟
蠔	蚝
𢪂	㧋
龒	龙
蚧	蛤
𠷿	咋
髒	脏
堦	階
寵	宠
徏	陟
縂	总
蟶	蛏
滬	沪
怳	恍
親	亲
𩅣	䨺
圝	圞
緥	褓
炧	灺
藎	荩
鏟	铲
穡	穑
韼	韸
齜	龇
採	采
篌	箜
並	并
貮	贰
仌	冰
蟀	蟋
搆	构
蘝	蔹
艟	艨
哶	咩
𫄰	縍
凂	浼
囅	冁
鉪	釱
鍶	锶
宷	審
刯	剖
撘	搭
問	问
蝫	蜛
昬	昏
蜄	蜃
蝃	螮
捵	抻
憤	愤
飏	扬
濐	渚
焤	腐
揑	捏
墾	垦
扵	於
隖	坞
艷	艳
嗬	呵
幀	帧
烣	恢
艱	艰
耈	耇
獮	狝
氹	凼
孼	孽
玅	妙
漸	渐
嶄	崭
畒	亩
饄	糖
𪱖	鴃
詵	诜
彎	弯
檁	檩
齔	龀
辌	辒
謅	诌
璫	珰
𪭍	拱
翽	翙
蟮	蛐
欞	棂
逺	远
𩋔	鞋
讜	谠
鑚	鑽
壎	埙
詼	诙
砲	炮
牽	牵
瀞	净
瓚	瓒
碵	磌
鎠	钢
𥪡	豎
髙	高
鐥	钐
箆	篦
眬	蒙
𫟑	䖅
脳	脑
烴	烃
窮	穷
𫟆	緟
譿	慧
逅	邂
墷	烨
蟎	螨
𫞹	空
嫯	傲
𠚣	刀
昿	旷
壍	堑
鶡	鹖
陻	堙
騣	鬃
錭	雕
垁	雉
𦼆	蕤
牠	它
潊	溆
潤	润
𡭚	麽
迃	迂
癮	瘾
巗	岩
螞	蚂
殫	殚
擲	掷
夨	侧
闥	闼
嘓	啯
動	动
顕	显
宮	宫
榄	橄
鍸	瑚
駵	骝
窻	窗
譮	话
餺	馎
榏	艗
闌	阑
𪜆	摙
綹	绺
傜	徭
鏤	镂
穌	稣
粦	磷
艥	楫
𤎉	廉
𩝊	醍
艁	造
躃	躄
姙	妊
蠺	蠶
陣	阵
緶	缏
贓	赃
腁	胼
𣜦	檤
淚	泪
𧮚	䜕
糝	糁
䜿	豎
栠	荏
沀	汿
閌	闶
祅	妖
劶	勏
冏	炯
篔	筼
焠	淬
鬹	鬶
厀	膝
魚	鱼
滝	泷
蟇	蟆
頑	顽
彿	佛
賝	琛
籘	籐
擠	挤
煽	扇
𠫸	齊
嘽	啴
蝪	蛈
焔	焰
悶	闷
絢	绚
悋	吝
籰	篗
祣	旅
卹	恤
聰	聪
餁	饪
燓	焚
毬	球
塟	葬
𠀁	七
𪂃	鵯
㭎	棡
鳮	鷄
汙	污
齲	龋
耂	老
鯴	鲺
鷈	鷉
賸	剩
斘	升
朂	勖
噥	哝
𪜿	偃
監	监
徬	彷
錩	锠
匄	丐
碁	棋
奬	奖
秐	耘
彨	螭
囦	渊
躇	踌
頿	髭
䝺	貫
飆	飙
檪	櫟
覓	觅
兂	簪
霒	阴
鋅	锌
崙	崑
霛	灵
缾	瓶
鎭	镇
軡	黔
觴	觞
𪵍	令
綻	绽
冺	泯
煩	烦
稁	稾
釯	鋩
録	錄
埀	垂
镾	弥
𫓇	造
踛	陆
窚	宬
儌	侥
剾	剜
飹	饱
烱	炯
巓	巅
㬵	胶
倀	伥
𪡛	㗿
鈮	铌
牆	墙
顳	颞
鬫	闞
萸	茱
澝	泞
𣪘	簋
顒	颙
皺	皱
緊	紧
騐	验
詖	诐
𪫎	扣
晥	皖
鬆	松
籃	篮
婂	嬵
鯇	鲩
説	说
饊	馓
濁	浊
𨯀	鑙
闋	阕
壓	压
檬	柠
㔻	丕
蛳	螺
𥚟	祸
洩	泄
𥯣	篾
𥓭	䂹
饨	馄
鴣	鸪
胝	胼
鸮	鸱
𩣵	涴
謄	誊
滙	汇
壨	垒
赮	霞
銪	铕
僃	备
棃	梨
覙	诊
筺	筐
榢	架
𪧬	醄
駒	驹
嫗	妪
馿	驴
疷	胝
紆	纡
赺	趛
汚	污
璛	玊
疇	畴
坵	丘
薗	园
稉	粳
闃	阒
綣	绻
仚	仙
苅	刈
咲	笑
黽	黾
晣	晢
內	内
儛	舞
畍	界
笁	竺
𥹈	䴱
勲	勋
伇	役
掋	抵
𣇶	沒
鞵	鞋
鉁	珍
韻	韵
鸘	鹴
渁	渊
鱶	鮝
陼	渚
蚓	蚯
澛	卤
鎊	镑
厯	歴
俻	備
壧	岩
篐	箍
𪫠	恐
娯	娱
廝	厮
剄	刭
銚	铫
𪯱	掀
哻	鼾
臚	胪
蝴	蝶
吚	咿
馮	冯
壼	壸
鬬	鬥
弻	弼
愂	悖
鲶	鲇
淺	浅
紅	红
労	劳
葕	莚
聦	聪
瀘	泸
偹	備
鄧	邓
懐	怀
芏	茳
㘭	坳
貶	贬
揜	掩
劌	刿
鵄	鴟
冸	泮
攔	拦
𪥂	刀
癤	疖
賦	赋
鴼	鹭
鑱	镵
襝	裣
鶯	莺
鳳	凤
𡣕	嬪
𫝆	今
𣫅	觳
𠷸	吪
鷼	鹇
鯕	鲯
丼	井
門	门
倐	倏
濰	潍
𡆢	囚
奩	奁
磗	砖
𤆡	熓
𫕿	鴹
働	动
碒	崟
鉺	铒
鷰	燕
蹷	蹶
陦	岛
鄔	邬
𥄢	相
朙	明
瘂	啞
葮	椴
聯	联
寑	寝
鈥	钬
騫	骞
丬	爿
噵	道
軚	軑
協	协
駢	骈
褞	緼
獎	奖
珡	琴
鏃	镞
奨	奖
礆	硷
漶	漫
誅	诛
鏠	锋
椝	规
摳	抠
襉	裥
珞	璎
崕	崖
誚	诮
驉	駏
𧞫	裋
簈	箳
𪪋	哉
𨒥	後
峵	嵘
虣	暴
紉	纫
旎	旖
𠂣	㐆
増	增
摣	揸
醬	酱
裩	褌
唃	唂
鎲	钂
捐	捐
巌	岩
駫	駉
穣	穰
竂	寮
営	营
羇	羈
糧	粮
攩	挡
嶌	岛
碈	珉
鶊	鹒
迴	回
発	發
鼕	冬
魢	鱾
噕	噅
鏿	鎗
珮	佩
滿	满
売	卖
𫔊	鏥
訸	和
𦞣	臊
跼	局
𫍠	䛄
婦	妇
寕	寧
嚠	浏
鬄	剃
𫟃	絍
樼	榛
囀	啭
寉	鹤
𫟨	遠
琌	陵
仦	仯
𣞕	槸
溕	濛
皍	即
觽	觿
擊	击
獁	犸
轳	辘
蠯	螷
蓞	萏
愙	恪
歟	欤
壘	垒
蝣	蜉
璉	琏
𪺟	壯
誤	误
㹚	㹙
摾	弶
禥	祺
磣	碜
瘧	虐
羣	群
摉	搜
妬	妒
臜	腌
謩	谟
峀	岫
谉	审
擵	摩
嘆	叹
勑	敕
膖	胮
繕	缮
湽	淄
嫻	娴
駬	騄
䲒	蟹
賕	赇
逎	遒
蓿	苜
鉍	铋
粈	糅
慮	虑
𫝂	所
鷿	鸊
陿	狭
舖	铺
嬱	嬮
䳰	鴇
鑵	罐
琞	圣
撎	揖
罏	垆
𠇂	個
錨	锚
絶	絕
澋	浻
筩	筒
鱷	鳄
蠍	蝎
恴	德
惞	欣
𫙆	焤
𪤝	場
槔	桔
賤	贱
𫐻	趨
𫝟	堹
𫗟	䬧
簷	檐
経	经
鉌	和
龤	谐
冾	洽
唀	诱
鵳	鶗
浌	筏
勣	績
螿	螀
稇	稛
彲	彨
褤	褑
豓	艳
檙	朾
袴	裤
騙	骗
𨓠	递
輅	辂
勎	勠
祿	禄
鸼	鹘
擬	拟
𫊣	吾
碔	珷
鉬	钼
𧵳	蝕
誟	詨
䒿	膋
濳	潜
𪗪	齝
𫑰	龍
駅	驿
掄	抡
齎	赍
𫞄	晉
颺	飏
螡	蚊
阬	坑
暎	映
儲	储
厳	严
躉	趸
肭	腽
腗	脾
𪮃	㨻
𪨋	侹
䘒	朘
実	实
裵	裴
桮	杯
珤	宝
轆	辘
𫟝	讓
痖	哑
斉	齊
潃	滫
諡	谥
県	县
飌	风
桒	桑
錶	表
𪨍	役
尬	尴
撦	扯
𤋮	熙
壟	垄
亀	龟
焈	熙
暐	炜
㷻	無
玞	珷
傑	杰
𩁿	虐
𠠍	劙
靱	韧
簱	籏
騁	骋
猊	狻
箚	劄
嗠	酪
彈	弹
讎	雠
澂	澄
壃	疆
齡	龄
凖	准
忣	急
蠰	蟷
潠	噀
偽	伪
䕤	蘄
鏹	镪
跜	躨
𪠤	刀
滣	漘
摤	戗
擯	摈
兲	天
皩	皝
攂	擂
廽	廻
鵉	鸾
蕚	萼
𩨒	肌
磛	巉
嬌	娇
𤸋	疥
䭾	馱
扠	叉
襩	襡
潈	潨
粬	麯
𪪸	振
総	总
犟	强
緜	绵
崀	嵻
𩦷	驖
剙	创
颻	飖
衒	炫
納	纳
𡎐	埶
蟚	蟛
隦	陴
霚	雾
飚	飙
鑬	鉴
秗	饫
穽	阱
轤	轳
児	兒
嘩	哗
閱	閲
醸	酿
軌	轨
櫳	栊
狁	猃
拪	迁
𪱫	肆
嬍	美
揈	轰
牜	牛
脿	膘
憓	譓
汅	沔
𡯛	㝾
琶	琵
祳	脤
𨂋	躋
拞	抵
蛬	蛩
闤	阛
閽	阍
踈	疏
甁	瓶
綸	纶
襯	衬
閠	闰
㢮	弛
媎	姐
阝	阜
顋	腮
岏	巑
呉	吴
艿	芋
設	设
蝠	蝙
䑡	艖
𪊋	麂
麯	麴
緍	緡
喭	谚
遼	辽
摠	总
鸕	鸬
郶	部
旤	祸
蘜	菊
項	项
嶋	岛
溮	浉
獗	猖
訑	诞
幃	帏
暘	旸
櫬	榇
𠥓	匚
膽	胆
鄽	廛
𫝩	嬦
側	侧
螎	融
貝	贝
櫫	橥
藡	荻
塙	确
櫉	橱
瓔	璎
𫐆	轣
巜	浍
覘	觇
願	愿
瓅	玓
菓	果
𫞀	族
虀	齑
嵆	嵇
賜	赐
頁	页
鱸	鲈
麅	狍
逇	迗
𫟎	荒
蘨	繇
搇	揿
䬢	饕
籒	籀
𠪱	歷
溼	湿
雜	杂
礄	硚
堷	窨
懧	懦
獄	狱
髍	䯢
銷	销
灤	滦
湇	湆
箝	钳
錛	锛
檆	杉
俕	僋
醫	医
枴	拐
躒	跞
糂	糁
疅	疆
𢋾	廧
𡅕	囍
鳯	凤
釈	释
氫	氢
槆	橁
𠫤	吝
倸	睬
骽	腿
儵	倏
燉	炖
劃	划
專	专
渙	涣
瀆	渎
𪧶	闌
鴜	雌
鳴	鸣
櫵	樵
澆	浇
騹	骐
闐	阗
搧	扇
灔	滟
跥	跺
叧	剐
僘	敞
鶾	翰
鐑	锲
欄	栏
摶	抟
彂	發
斎	斋
𢨲	房
濤	涛
蒃	篆
訿	訾
㓂	寇
𪟪	背
燛	煚
騌	骔
蘚	藓
鳫	雁
懼	惧
陹	昇
筞	策
昚	慎
蚡	鼢
丟	丢
濜	浕
臾	须
𢱧	批
鏜	镗
無	无
䔫	蔬
柗	松
拑	钳
嵳	嵯
蝟	猬
膁	肷
嶩	峱
渆	渊
骩	骫
𡵭	村
叇	靆
觎	觊
従	从
匑	匔
